"Entrez id",SysID,"Chromosome location","Gene type","Gene symbol","Gene group","Gene description","Super go",Hpsd,"Flybase id","Gene name","Orthology determination","Wing phenotype overview","Neuronal phenotype overview","Inheritance pattern","Inheritance type","Main class ","Accompanying phenotype","Limited confidence criterion","Sysid yes no","Disease subtype","Disease type","Omim disease","Haploinsufficiency yes no","Clinical synopsis"
374654,SysID_0418,15q26.1,protein-coding,KIF7,"ID data freeze 650","kinesin family member 7","hedgehog signaling, microtubule",0,FBgn0002948,"no distributive disjunction",ensembl,,,"Mendelian autosomal",recessive,4,"F, L1, Ua",0,1,"ACROCALLOSAL SYNDROME; ACLS","ACROCALLOSAL SYNDROME",200990,0,"lethality in one family, ID, brain malformations, facial dysmorphisms, limb malformations, macrocephaly"
374654,SysID_0418,15q26.1,protein-coding,KIF7,"ID data freeze 650","kinesin family member 7","hedgehog signaling, microtubule",0,FBgn0002948,"no distributive disjunction",ensembl,,,"Mendelian autosomal",recessive,,,0,0,"HYDROLETHALUS SYNDROME 2; HLS2","HYDROLETHALUS SYNDROME",614120,0,"hydrocephaly or anencephaly, postaxial polydactyly of the upper limbs, pre- or postaxial polydactyly of the lower limbs"
3845,SysID_0180,12p12.1,protein-coding,KRAS,"ID data freeze 388","Kirsten rat sarcoma viral oncogene homolog","actin, MAPK signaling, metabolism, mitochondria, nervous system development, response to growth factor, RNA metabolism, small GTPase signaling, synapse, transcription",1,FBgn0003205,"Ras oncogene at 85D","ensembl, manually curated","lethal, phenotype","phenotype, phenotype","Mendelian autosomal",dominant,4,"A, Q, R, S, T, V",0,1,"NOONAN SYNDROME 3; NS3","NOONAN SYNDROME",609942,0,"short stature, congenital heart defect, and developmental delay of variable degree. other variable findings. Mild ID in up to 30% of affected individuals, KRAS-specific: higher risk for more severe ID"
3845,SysID_0180,12p12.1,protein-coding,KRAS,"ID data freeze 388","Kirsten rat sarcoma viral oncogene homolog","actin, MAPK signaling, metabolism, mitochondria, nervous system development, response to growth factor, RNA metabolism, small GTPase signaling, synapse, transcription",1,FBgn0003205,"Ras oncogene at 85D","ensembl, manually curated","lethal, phenotype","phenotype, phenotype","Mendelian autosomal",dominant,4,"A, Q, R, S, T, V",0,1,"CARDIOFACIOCUTANEOUS SYNDROME","CARDIOFACIOCUTANEOUS SYNDROME",115150,0,"more severe ID than Noonan; cardiac abnormalities, distinctive craniofacial appearance, and cutaneous abnormalities. sparse, brittle hair and eyebrows, Nails may be dystrophic. Some form of neurologic and/or cognitive delay (ranging from mild to severe) is seen in all affected individuals. Neoplasia, mostly acute lymphoblastic leukemia in some individuals."
55634,SysID_0383,Xp11.3,protein-coding,KRBOX4,"ID data freeze 388","KRAB box domain containing 4","metabolism, RNA metabolism, transcription",0,,,,,,"Mendelian X-linked",recessive,6,,1,1,"CHROMOSOME XP11.3 DELETION SYNDROME","CHROMOSOME XP11.3 DELETION SYNDROME",300578,0,"1 stop mutation in 1 family with unspecific ID"
3897,SysID_0181,Xq28,protein-coding,L1CAM,"ID data freeze 388","L1 cell adhesion molecule","nervous system development, synapse",1,FBgn0002968,Neuroglian,"ensembl, manually curated","phenotype, phenotype, phenotype","no phenotype, -, lethal, lethal","Mendelian X-linked",recessive,1,"H, L1",0,1,"HYDROCEPHALUS DUE TO CONGENITAL STENOSIS OF AQUEDUCT OF SYLVIUS; HSAS","HYDROCEPHALUS DUE TO CONGENITAL STENOSIS OF AQUEDUCT OF SYLVIUS",307000,0,"severe hydrocephalus, adducted thumbs, spasticity; severe ID"
3897,SysID_0181,Xq28,protein-coding,L1CAM,"ID data freeze 388","L1 cell adhesion molecule","nervous system development, synapse",1,FBgn0002968,Neuroglian,"ensembl, manually curated","phenotype, phenotype, phenotype","no phenotype, -, lethal, lethal","Mendelian X-linked",recessive,4,"H, L1",0,1,"MASA SYNDROME","MASA SYNDROME",303350,0,"mild to moderate ID, delayed speech, hypotonia, then spasticity, adducted thumbs, variable dilatation of 3rd ventricle, includes spastic paraplegia type 1"
3897,SysID_0181,Xq28,protein-coding,L1CAM,"ID data freeze 388","L1 cell adhesion molecule","nervous system development, synapse",1,FBgn0002968,Neuroglian,"ensembl, manually curated","phenotype, phenotype, phenotype","no phenotype, -, lethal, lethal","Mendelian X-linked",recessive,4,"H, L1",1,1,"CORPUS CALLOSUM, PARTIAL AGENESIS OF, X-LINKED","CORPUS CALLOSUM, PARTIAL AGENESIS OF, X-LINKED",304100,0,"corpus callosum dysplasia, hypoplasia or aplasia, variable spastic paraplegia, mild to moderate ID"
3897,SysID_0181,Xq28,protein-coding,L1CAM,"ID data freeze 388","L1 cell adhesion molecule","nervous system development, synapse",1,FBgn0037240,Contactin,ensembl,,,"Mendelian X-linked",recessive,1,"H, L1",0,1,"HYDROCEPHALUS DUE TO CONGENITAL STENOSIS OF AQUEDUCT OF SYLVIUS; HSAS","HYDROCEPHALUS DUE TO CONGENITAL STENOSIS OF AQUEDUCT OF SYLVIUS",307000,0,"severe hydrocephalus, adducted thumbs, spasticity; severe ID"
3897,SysID_0181,Xq28,protein-coding,L1CAM,"ID data freeze 388","L1 cell adhesion molecule","nervous system development, synapse",1,FBgn0037240,Contactin,ensembl,,,"Mendelian X-linked",recessive,4,"H, L1",0,1,"MASA SYNDROME","MASA SYNDROME",303350,0,"mild to moderate ID, delayed speech, hypotonia, then spasticity, adducted thumbs, variable dilatation of 3rd ventricle, includes spastic paraplegia type 1"
3897,SysID_0181,Xq28,protein-coding,L1CAM,"ID data freeze 388","L1 cell adhesion molecule","nervous system development, synapse",1,FBgn0037240,Contactin,ensembl,,,"Mendelian X-linked",recessive,4,"H, L1",1,1,"CORPUS CALLOSUM, PARTIAL AGENESIS OF, X-LINKED","CORPUS CALLOSUM, PARTIAL AGENESIS OF, X-LINKED",304100,0,"corpus callosum dysplasia, hypoplasia or aplasia, variable spastic paraplegia, mild to moderate ID"
79944,SysID_0182,14q21.3,protein-coding,L2HGDH,"ID data freeze 388","L-2-hydroxyglutarate dehydrogenase",mitochondria,0,FBgn0032729,,"ensembl, manually curated","no phenotype, phenotype","no phenotype, no phenotype","Mendelian autosomal",recessive,8b,"E, F, H, L2, M, P",0,1,"L-2-HYDROXYGLUTARIC ACIDURIA","L-2-HYDROXYGLUTARIC ACIDURIA",236792,0,"progressive deterioration of central nervous system function, epilepsy, macrocephaly, elevated levels of L-2-hydroxyglutaric acid, mild sychomotor delay in the first years of life, followed by progressive cerebellar ataxia, dysarthria and moderate to severe mental deterioration, MRI: spongiform encephalopaty, IQ levels between 50 and 75"
3908,SysID_0183,6q22-q23,protein-coding,LAMA2,"ID data freeze 388","laminin, alpha 2","nervous system development, synapse",0,FBgn0261563,"wing blister","manually curated","phenotype, phenotype","lethal, no phenotype","Mendelian autosomal",recessive,8a,"(E), (L2), Q",0,1,"MUSCULAR DYSTROPHY, CONGENITAL MEROSIN-DEFICIENT, 1A; MDC1A","MUSCULAR DYSTROPHY, CONGENITAL",607855,0,"complete and partial merosin deficiency, ranging from severe, early onset congenital MD to mild later childhood-onset, limb-girdle type MD, muscle weakness MRI: white matter anomalies, feeding difficulties, aspiration, and recurrent chest infections, Progressive scoliosis, seizures and, less often, cardiac involvement can occur. mild to moderate ID in less than 7%, seizures in 8-20%"
3908,SysID_0183,6q22-q23,protein-coding,LAMA2,"ID data freeze 388","laminin, alpha 2","nervous system development, synapse",0,FBgn0002526,"Laminin A",ensembl,,,"Mendelian autosomal",recessive,8a,"(E), (L2), Q",0,1,"MUSCULAR DYSTROPHY, CONGENITAL MEROSIN-DEFICIENT, 1A; MDC1A","MUSCULAR DYSTROPHY, CONGENITAL",607855,0,"complete and partial merosin deficiency, ranging from severe, early onset congenital MD to mild later childhood-onset, limb-girdle type MD, muscle weakness MRI: white matter anomalies, feeding difficulties, aspiration, and recurrent chest infections, Progressive scoliosis, seizures and, less often, cardiac involvement can occur. mild to moderate ID in less than 7%, seizures in 8-20%"
10319,SysID_0417,9q34.12,protein-coding,LAMC3,"ID data freeze 650","laminin, gamma 3","nervous system development",0,FBgn0002528,"Laminin B2",ensembl,,,"Mendelian autosomal",recessive,7,"E, L1",1,1,"CORTICAL MALFORMATIONS, OCCIPITAL; OCCM","CORTICAL MALFORMATIONS, OCCIPITAL",614115,0,"1 family, cortical gyration anomalies, seizures, delayed development in 1 of 3 affected"
3920,SysID_0184,Xq24,protein-coding,LAMP2,"ID data freeze 388","lysosomal-associated membrane protein 2","metabolism, transporters, vesicle transport",0,FBgn0032949,Lamp1,"ensembl, manually curated",,,"Mendelian X-linked","not sure",5,"C, G, M, Q",0,1,"DANON DISEASE","DANON DISEASE",300257,0,"cardiomyopathy, sceletal muscle involvement, ID in many, but not all of patients, lethal in the 20th"
9215,SysID_0185,22q12.3,protein-coding,LARGE,"ID data freeze 388",like-glycosyltransferase,glycosylation,0,,,,,,"Mendelian autosomal",recessive,1,"C, L1, M, Q, T",1,1,"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH MENTAL RETARDATION), TYPE B, 6; MDDGB6","MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH MENTAL RETARDATION)",608840,0,"congenital muscular dystrophy, profound ID, white matter changes, subtle structural abnormalities on brain MRI, 1 patient"
9215,SysID_0185,22q12.3,protein-coding,LARGE,"ID data freeze 388",like-glycosyltransferase,glycosylation,0,,,,,,"Mendelian autosomal",recessive,1,"C, L1, M, Q, T",1,1,"MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 6; MDDGA6","MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES)",613154,0,"few patients, died all within the first weeks/months"
51574,SysID_0495,4q25,protein-coding,LARP7,"ID data freeze 650","La ribonucleoprotein domain family, member 7","RNA metabolism",0,FBgn0260771,"La related protein 7",ensembl,,,"Mendelian autosomal",recessive,2,"A, B, (U)",0,1,"ALAZAMI SYNDROME; ALAZS","ALAZAMI SYNDROME",615071,0,"facial dysmorphism, severe ID, primordial dwarfism, unspecific sceletal findings"
3981,SysID_0186,13q33-q34,protein-coding,LIG4,"ID data freeze 388","ligase IV, DNA, ATP-dependent","cell cycle, DNA repair, nervous system development",0,FBgn0030506,Ligase4,"ensembl, manually curated",phenotype,"no phenotype","Mendelian autosomal",recessive,5,"A, B, I, J, S",0,1,"LIG4 SYNDROME","LIG4 SYNDROME",606593,0,"overlap with NBS, facial features, microcephaly, growth and/or developmental delay, pancytopenia, various skin abnormalities; pronounced radiosensitivity in patient cell lines, leukemia"
3981,SysID_0186,13q33-q34,protein-coding,LIG4,"ID data freeze 388","ligase IV, DNA, ATP-dependent","cell cycle, DNA repair, nervous system development",0,FBgn0030506,Ligase4,"ensembl, manually curated",phenotype,"no phenotype","Mendelian autosomal",recessive,,,0,0,"SEVERE COMBINED IMMUNODEFICIENCY WITH SENSITIVITY TO IONIZING RADIATION","SEVERE COMBINED IMMUNODEFICIENCY WITH SENSITIVITY TO IONIZING RADIATION",602450,0,-
10128,SysID_0187,2p21,protein-coding,LRPPRC,"ID data freeze 388","leucine-rich pentatricopeptide repeat containing","actin, metabolism, microtubule, mitochondria, MT transport, RNA metabolism, transcription, transporters",1,FBgn0027794,,ensembl,,,"Mendelian autosomal",recessive,8b,"C, E, G, H, L2, M, Q",0,1,"LEIGH SYNDROME, FRENCH CANADIAN TYPE; LSFC","LEIGH SYNDROME",220111,0,"delayed psychomotor development, ID, mild dysmorphic facial features, hypotonia, ataxia, lesions in the brainstem and basal ganglia. episodic metabolic and/or neurologic crises in early childhood, which often lead to early death"
10128,SysID_0187,2p21,protein-coding,LRPPRC,"ID data freeze 388","leucine-rich pentatricopeptide repeat containing","actin, metabolism, microtubule, mitochondria, MT transport, RNA metabolism, transcription, transporters",1,FBgn0032679,"bicoid stability factor",ensembl,,,"Mendelian autosomal",recessive,8b,"C, E, G, H, L2, M, Q",0,1,"LEIGH SYNDROME, FRENCH CANADIAN TYPE; LSFC","LEIGH SYNDROME",220111,0,"delayed psychomotor development, ID, mild dysmorphic facial features, hypotonia, ataxia, lesions in the brainstem and basal ganglia. episodic metabolic and/or neurologic crises in early childhood, which often lead to early death"
54585,SysID_0496,3p21.3,protein-coding,LZTFL1,"ID data freeze 650","leucine zipper transcription factor-like 1",,0,,,,,,"Mendelian autosomal",recessive,4,"N, Ua, V",1,1,"BARDET-BIEDL SYNDROME 17; BBS17","17-BETA-HYDROXYSTEROID DEHYDROGENASE X DEFICIENCY",615994,0,"obesity, polydactyly, situs inversus"
11253,SysID_0433,9q34,protein-coding,MAN1B1,"ID data freeze 650","mannosidase, alpha, class 1B, member 1",glycosylation,0,FBgn0039634,"alpha Mannosidase Ib",ensembl,,,"Mendelian autosomal",recessive,6,"E, (N), (P)",0,1,"MENTAL RETARDATION, AUTOSOMAL RECESSIVE 15; MRT15","MENTAL RETARDATION, AUTOSOMAL RECESSIVE",614202,0,"variable ID, epilepsy and dysmorphism in some patients"
4125,SysID_0189,19p13.2,protein-coding,MAN2B1,"ID data freeze 388","mannosidase, alpha, class 2B, member 1",,0,FBgn0027611,"Lysosomal alpha-mannosidase",ensembl,,,"Mendelian autosomal",recessive,5,"C, G, H, J, L2, M, Q, Ub",0,1,"MANNOSIDOSIS, ALPHA B, LYSOSOMAL; MANSA","MANNOSIDOSIS, ALPHA",248500,0,"mild to severe forms, mild: mild-to-moderate ID, impaired hearing, characteristic coarse features, clinical or radiographic skeletal abnormalities, myopathy, immunodeficiency, primary central nervous system disease, ataxia. psychiatric symptoms, corneal opacities, hepatosplenomegaly, aseptic destructive arthritis, and metabolic myopathy, recurrent infections"
4125,SysID_0189,19p13.2,protein-coding,MAN2B1,"ID data freeze 388","mannosidase, alpha, class 2B, member 1",,0,FBgn0032066,,ensembl,,,"Mendelian autosomal",recessive,5,"C, G, H, J, L2, M, Q, Ub",0,1,"MANNOSIDOSIS, ALPHA B, LYSOSOMAL; MANSA","MANNOSIDOSIS, ALPHA",248500,0,"mild to severe forms, mild: mild-to-moderate ID, impaired hearing, characteristic coarse features, clinical or radiographic skeletal abnormalities, myopathy, immunodeficiency, primary central nervous system disease, ataxia. psychiatric symptoms, corneal opacities, hepatosplenomegaly, aseptic destructive arthritis, and metabolic myopathy, recurrent infections"
4125,SysID_0189,19p13.2,protein-coding,MAN2B1,"ID data freeze 388","mannosidase, alpha, class 2B, member 1",,0,FBgn0032067,,ensembl,,,"Mendelian autosomal",recessive,5,"C, G, H, J, L2, M, Q, Ub",0,1,"MANNOSIDOSIS, ALPHA B, LYSOSOMAL; MANSA","MANNOSIDOSIS, ALPHA",248500,0,"mild to severe forms, mild: mild-to-moderate ID, impaired hearing, characteristic coarse features, clinical or radiographic skeletal abnormalities, myopathy, immunodeficiency, primary central nervous system disease, ataxia. psychiatric symptoms, corneal opacities, hepatosplenomegaly, aseptic destructive arthritis, and metabolic myopathy, recurrent infections"
4125,SysID_0189,19p13.2,protein-coding,MAN2B1,"ID data freeze 388","mannosidase, alpha, class 2B, member 1",,0,FBgn0032068,,ensembl,,,"Mendelian autosomal",recessive,5,"C, G, H, J, L2, M, Q, Ub",0,1,"MANNOSIDOSIS, ALPHA B, LYSOSOMAL; MANSA","MANNOSIDOSIS, ALPHA",248500,0,"mild to severe forms, mild: mild-to-moderate ID, impaired hearing, characteristic coarse features, clinical or radiographic skeletal abnormalities, myopathy, immunodeficiency, primary central nervous system disease, ataxia. psychiatric symptoms, corneal opacities, hepatosplenomegaly, aseptic destructive arthritis, and metabolic myopathy, recurrent infections"
4125,SysID_0189,19p13.2,protein-coding,MAN2B1,"ID data freeze 388","mannosidase, alpha, class 2B, member 1",,0,FBgn0032069,,ensembl,,,"Mendelian autosomal",recessive,5,"C, G, H, J, L2, M, Q, Ub",0,1,"MANNOSIDOSIS, ALPHA B, LYSOSOMAL; MANSA","MANNOSIDOSIS, ALPHA",248500,0,"mild to severe forms, mild: mild-to-moderate ID, impaired hearing, characteristic coarse features, clinical or radiographic skeletal abnormalities, myopathy, immunodeficiency, primary central nervous system disease, ataxia. psychiatric symptoms, corneal opacities, hepatosplenomegaly, aseptic destructive arthritis, and metabolic myopathy, recurrent infections"
4125,SysID_0189,19p13.2,protein-coding,MAN2B1,"ID data freeze 388","mannosidase, alpha, class 2B, member 1",,0,FBgn0032253,,ensembl,,,"Mendelian autosomal",recessive,5,"C, G, H, J, L2, M, Q, Ub",0,1,"MANNOSIDOSIS, ALPHA B, LYSOSOMAL; MANSA","MANNOSIDOSIS, ALPHA",248500,0,"mild to severe forms, mild: mild-to-moderate ID, impaired hearing, characteristic coarse features, clinical or radiographic skeletal abnormalities, myopathy, immunodeficiency, primary central nervous system disease, ataxia. psychiatric symptoms, corneal opacities, hepatosplenomegaly, aseptic destructive arthritis, and metabolic myopathy, recurrent infections"
4126,SysID_0190,4q24,protein-coding,MANBA,"ID data freeze 388","mannosidase, beta A, lysosomal",,0,FBgn0037215,,"ensembl, manually curated","no phenotype","no phenotype, no phenotype","Mendelian autosomal",recessive,5,M,0,1,"MANNOSIDASE, BETA A, LYSOSOMAL; MANBA","MANNOSIDASE, BETA",248510,0,"ID in most patients"
4128,SysID_0191,Xp11.3,protein-coding,MAOA,"ID data freeze 388","monoamine oxidase A","mitochondria, synapse, transporters",1,,,,,,"Mendelian X-linked",recessive,5,"M, P",1,1,"BRUNNER SYNDROME","BRUNNER SYNDROME",300615,0,"2 families: impulsive aggressiveness, mild ID, MAOA deficiency"
5604,SysID_0192,15q22.1-q22.33,protein-coding,MAP2K1,"ID data freeze 388","mitogen-activated protein kinase kinase 1","cell cycle, MAPK signaling, metabolism, microtubule, mitochondria, MT transport, nervous system development, response to growth factor, RNA metabolism, small GTPase signaling, transcription, transporters, vesicle transport",1,FBgn0010269,"Downstream of raf1","ensembl, manually curated","phenotype, phenotype","phenotype, phenotype, phenotype","Mendelian autosomal",dominant,4,"A, S, V",0,1,"CARDIOFACIOCUTANEOUS SYNDROME","CARDIOFACIOCUTANEOUS SYNDROME",115150,0,"more severe ID than Noonan; cardiac abnormalities, distinctive craniofacial appearance, and cutaneous abnormalities. sparse, brittle hair and eyebrows, Nails may be dystrophic. Some form of neurologic and/or cognitive delay (ranging from mild to severe) is seen in all affected individuals. Neoplasia, mostly acute lymphoblastic leukemia in some individuals; in a few single cases MAP2K1 mutations can cause Noonan syndrome"
5605,SysID_0193,19p13.3,protein-coding,MAP2K2,"ID data freeze 388","mitogen-activated protein kinase kinase 2","MAPK signaling, metabolism, microtubule, mitochondria, nervous system development, peroxisome, response to growth factor, small GTPase signaling, transporters, vesicle transport",1,FBgn0010269,"Downstream of raf1","ensembl, manually curated","phenotype, phenotype","phenotype, phenotype, phenotype","Mendelian autosomal",dominant,4,"A, S, V",0,1,"CARDIOFACIOCUTANEOUS SYNDROME","CARDIOFACIOCUTANEOUS SYNDROME",115150,0,"more severe ID than Noonan; cardiac abnormalities, distinctive craniofacial appearance, and cutaneous abnormalities. sparse, brittle hair and eyebrows, Nails may be dystrophic. Some form of neurologic and/or cognitive delay (ranging from mild to severe) is seen in all affected individuals. Neoplasia, mostly acute lymphoblastic leukemia in some individuals"
