"Entrez id",SysID,"Chromosome location","Gene type","Gene symbol","Gene group","Gene description","Super go",Hpsd,"Flybase id","Gene name","Orthology determination","Wing phenotype overview","Neuronal phenotype overview","Inheritance pattern","Inheritance type","Main class ","Accompanying phenotype","Limited confidence criterion","Sysid yes no","Disease subtype","Disease type","Omim disease","Haploinsufficiency yes no","Clinical synopsis"
165904,,3p22.2,protein-coding,XIRP1,"ID candidate genes","xin actin binding repeat containing 1",actin,0,,,,,,"Mendelian autosomal",dominant,,,0,0,autism,autism,,0,autism
165904,,3p22.2,protein-coding,XIRP1,"ID candidate genes","xin actin binding repeat containing 1",actin,0,,,,,,"Mendelian autosomal",recessive,,,0,1,"primary microcephaly","primary microcephaly",,0,"primary microcephaly"
23563,,16q22.3,protein-coding,CHST5,"ID candidate genes","carbohydrate (N-acetylglucosamine 6-O) sulfotransferase 5",,0,FBgn0051637,-,ensembl,,,"Mendelian autosomal",dominant,,,0,0,autism,autism,,0,autism
23563,,16q22.3,protein-coding,CHST5,"ID candidate genes","carbohydrate (N-acetylglucosamine 6-O) sulfotransferase 5",,0,FBgn0031826,-,ensembl,,,"Mendelian autosomal",dominant,,,0,0,autism,autism,,0,autism
7273,,2q31,protein-coding,TTN,"ID candidate genes",titin,"actin, cardiac muscle contraction, cell cycle, chromosome segregation, metabolism, transporters, vesicle transport",0,FBgn0005666,bent,ensembl,,,"Mendelian autosomal",dominant,,,0,0,autism,autism,,0,"1 autism with autism; plus 12 de novo variants in DDD study without clinical information"
7273,,2q31,protein-coding,TTN,"ID candidate genes",titin,"actin, cardiac muscle contraction, cell cycle, chromosome segregation, metabolism, transporters, vesicle transport",0,FBgn0005666,bent,ensembl,,,"Mendelian autosomal",dominant,,,0,0,"CARDIOMYOPATHY, DILATED, 1G; CMD1G","CARDIOMYOPATHY, DILATED",604145,0,
7273,,2q31,protein-coding,TTN,"ID candidate genes",titin,"actin, cardiac muscle contraction, cell cycle, chromosome segregation, metabolism, transporters, vesicle transport",0,FBgn0005666,bent,ensembl,,,"Mendelian autosomal",dominant,,,0,0,"CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 9; CMH9","CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC",613765,0,
7273,,2q31,protein-coding,TTN,"ID candidate genes",titin,"actin, cardiac muscle contraction, cell cycle, chromosome segregation, metabolism, transporters, vesicle transport",0,FBgn0005666,bent,ensembl,,,"Mendelian autosomal",recessive,,,0,0,"MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 2J; LGMD2J","MUSCULAR DYSTROPHY, LIMB-GIRDLE",608807,0,
7273,,2q31,protein-coding,TTN,"ID candidate genes",titin,"actin, cardiac muscle contraction, cell cycle, chromosome segregation, metabolism, transporters, vesicle transport",0,FBgn0005666,bent,ensembl,,,"Mendelian autosomal",recessive,,,0,0,"MYOPATHY, EARLY-ONSET, WITH FATAL CARDIOMYOPATHY","MYOPATHY, EARLY-ONSET, WITH FATAL CARDIOMYOPATHY",611705,0,
7273,,2q31,protein-coding,TTN,"ID candidate genes",titin,"actin, cardiac muscle contraction, cell cycle, chromosome segregation, metabolism, transporters, vesicle transport",0,FBgn0005666,bent,ensembl,,,"Mendelian autosomal",dominant,,,0,0,"HEREDITARY MYOPATHY WITH EARLY RESPIRATORY FAILURE; HMERF","HEREDITARY MYOPATHY WITH EARLY RESPIRATORY FAILURE; HMERF",603689,0,
7273,,2q31,protein-coding,TTN,"ID candidate genes",titin,"actin, cardiac muscle contraction, cell cycle, chromosome segregation, metabolism, transporters, vesicle transport",0,FBgn0005666,bent,ensembl,,,"Mendelian autosomal",dominant,,,0,0,"TIBIAL MUSCULAR DYSTROPHY, TARDIVE","TIBIAL MUSCULAR DYSTROPHY, TARDIVE",600334,0,
27303,,3p24-p23,protein-coding,RBMS3,"ID candidate genes","RNA binding motif, single stranded interacting protein 3",,0,FBgn0052423,"alan shepard",ensembl,,,"Mendelian autosomal",dominant,,,0,0,autism,autism,,0,autism
7534,,8q23.1,protein-coding,YWHAZ,"ID candidate genes","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta","mitochondria, protein transport, RNA metabolism, synapse, transporters, vesicle transport",1,FBgn0004907,14-3-3zeta,ensembl,,,"Mendelian autosomal",dominant,,,0,0,autism,autism,,0,autism
1821,,Xq22,protein-coding,DRP2,"ID candidate genes","dystrophin related protein 2","nervous system development",0,,,,,,"Mendelian X-linked",dominant,,,0,0,autism,autism,,0,autism
157769,,8q24.13,protein-coding,FAM91A1,"ID candidate genes","family with sequence similarity 91, member A1",,0,FBgn0064766,-,ensembl,,,"Mendelian autosomal",dominant,,,0,0,autism,autism,,0,autism
287,,4q25-q27,protein-coding,ANK2,"ID candidate genes","ankyrin 2, neuronal","cardiac muscle contraction, ion transport, metabolism, nervous system development, protein transport, synapse, transporters",1,FBgn0261788,"Ankyrin 2",ensembl,,,"Mendelian autosomal",dominant,,,0,1,ASD,ASD,,0,"de novo variants in 4 ASD individuals, 1 one them reported IQ<90; plus 1 patient with global developmental delay, seizures, aggressive behavior, microcephaly"
287,,4q25-q27,protein-coding,ANK2,"ID candidate genes","ankyrin 2, neuronal","cardiac muscle contraction, ion transport, metabolism, nervous system development, protein transport, synapse, transporters",1,FBgn0261788,"Ankyrin 2",ensembl,,,"Mendelian autosomal",dominant,,,0,0,"CARDIAC ARRHYTHMIA, ANKYRIN-B-RELATED","CARDIAC ARRHYTHMIA, ANKYRIN-B-RELATED",600919,0,
287,,4q25-q27,protein-coding,ANK2,"ID candidate genes","ankyrin 2, neuronal","cardiac muscle contraction, ion transport, metabolism, nervous system development, protein transport, synapse, transporters",1,FBgn0011747,Ankyrin,ensembl,,,"Mendelian autosomal",dominant,,,0,1,ASD,ASD,,0,"de novo variants in 4 ASD individuals, 1 one them reported IQ<90; plus 1 patient with global developmental delay, seizures, aggressive behavior, microcephaly"
287,,4q25-q27,protein-coding,ANK2,"ID candidate genes","ankyrin 2, neuronal","cardiac muscle contraction, ion transport, metabolism, nervous system development, protein transport, synapse, transporters",1,FBgn0011747,Ankyrin,ensembl,,,"Mendelian autosomal",dominant,,,0,0,"CARDIAC ARRHYTHMIA, ANKYRIN-B-RELATED","CARDIAC ARRHYTHMIA, ANKYRIN-B-RELATED",600919,0,
481,,1q24,protein-coding,ATP1B1,"ID candidate genes","ATPase, Na+/K+ transporting, beta 1 polypeptide","ion transport, transporters",1,FBgn0015776,"nervana 1",ensembl,,,"Mendelian autosomal",dominant,,,0,0,autism,autism,,0,autism
481,,1q24,protein-coding,ATP1B1,"ID candidate genes","ATPase, Na+/K+ transporting, beta 1 polypeptide","ion transport, transporters",1,FBgn0015777,"nervana 2",ensembl,,,"Mendelian autosomal",dominant,,,0,0,autism,autism,,0,autism
481,,1q24,protein-coding,ATP1B1,"ID candidate genes","ATPase, Na+/K+ transporting, beta 1 polypeptide","ion transport, transporters",1,FBgn0032946,"nervana 3",ensembl,,,"Mendelian autosomal",dominant,,,0,0,autism,autism,,0,autism
22982,,10p15.3,protein-coding,DIP2C,"ID candidate genes","DIP2 disco-interacting protein 2 homolog C (Drosophila)",,0,,,,,,"Mendelian autosomal",dominant,,,0,0,autism,autism,,0,autism
23181,,21q22.3,protein-coding,DIP2A,"ID candidate genes","DIP2 disco-interacting protein 2 homolog A (Drosophila)",metabolism,0,,,,,,"Mendelian autosomal",dominant,,,0,0,autism,autism,,0,autism
114783,,19q13.33,protein-coding,LMTK3,"ID candidate genes","lemur tyrosine kinase 3",metabolism,1,FBgn0004839,off-track,ensembl,,,"Mendelian autosomal",dominant,,,0,0,autism,autism,,0,autism
114783,,19q13.33,protein-coding,LMTK3,"ID candidate genes","lemur tyrosine kinase 3",metabolism,1,FBgn0033674,,ensembl,,,"Mendelian autosomal",dominant,,,0,0,autism,autism,,0,autism
667,,6p12.1,protein-coding,DST,"ID candidate genes",dystonin,"actin, cell cycle, microtubule, MT transport, nervous system development, transporters",1,FBgn0013733,"short stop",ensembl,,,"Mendelian autosomal",dominant,,,0,0,autism,autism,,0,"1 patient with autism; 6 de novo variants in DDD study, but no clinical information"
667,,6p12.1,protein-coding,DST,"ID candidate genes",dystonin,"actin, cell cycle, microtubule, MT transport, nervous system development, transporters",1,FBgn0013733,"short stop",ensembl,,,"Mendelian autosomal",recessive,,,0,0,"NEUROPATHY, HEREDITARY SENSORY AND AUTONOMIC, TYPE VI; HSAN6","NEUROPATHY, HEREDITARY SENSORY AND AUTONOMIC,",614653,0,"1 family, essentially no neurologic development, and all died by age 2"
667,,6p12.1,protein-coding,DST,"ID candidate genes",dystonin,"actin, cell cycle, microtubule, MT transport, nervous system development, transporters",1,FBgn0013733,"short stop",ensembl,,,"Mendelian autosomal",recessive,,,0,0,"EPIDERMOLYSIS BULLOSA SIMPLEX, AUTOSOMAL RECESSIVE 2; EBSB2","EPIDERMOLYSIS BULLOSA SIMPLEX, AUTOSOMAL RECESSIVE",615425,0,"no neurologic anomalies"
9778,,4p16.1,protein-coding,KIAA0232,"ID candidate genes",KIAA0232,,0,,,,,,"Mendelian autosomal",dominant,,,0,0,autism,autism,,0,autism
5875,,14q11.2,protein-coding,RABGGTA,"ID candidate genes","Rab geranylgeranyltransferase, alpha subunit","small GTPase signaling",0,FBgn0037293,-,ensembl,,,"Mendelian autosomal",dominant,,,0,0,autism,autism,,0,autism
203859,,11p14.3,protein-coding,ANO5,"ID candidate genes","anoctamin 5","ion transport, transporters",0,FBgn0036235,-,ensembl,,,"Mendelian autosomal",dominant,,,0,0,autism,autism,,0,autism
203859,,11p14.3,protein-coding,ANO5,"ID candidate genes","anoctamin 5","ion transport, transporters",0,FBgn0036235,-,ensembl,,,"Mendelian autosomal",dominant,,,0,0,"GNATHODIAPHYSEAL DYSPLASIA; GDD","GNATHODIAPHYSEAL DYSPLASIA; GDD",166260,0,"skeletal syndrome"
203859,,11p14.3,protein-coding,ANO5,"ID candidate genes","anoctamin 5","ion transport, transporters",0,FBgn0036235,-,ensembl,,,"Mendelian autosomal",recessive,,,0,0,"MIYOSHI MUSCULAR DYSTROPHY 3; MMD3","MIYOSHI MUSCULAR DYSTROPHY",613319,0,"muscle weakness"
203859,,11p14.3,protein-coding,ANO5,"ID candidate genes","anoctamin 5","ion transport, transporters",0,FBgn0036235,-,ensembl,,,"Mendelian autosomal",recessive,,,0,0,"MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 2L; LGMD2L","MUSCULAR DYSTROPHY, LIMB-GIRDLE",611307,0,"muscle weakness"
116211,,3q29,protein-coding,TM4SF19,"ID candidate genes","transmembrane 4 L six family member 19",,0,,,,,,"Mendelian autosomal",dominant,,,0,0,autism,autism,,0,autism
221981,,7p21.3,protein-coding,THSD7A,"ID candidate genes","thrombospondin, type I, domain containing 7A",,0,FBgn0020269,M-spondin,ensembl,,,"Mendelian autosomal",dominant,,,0,0,autism,autism,,0,autism
642636,,20p13,protein-coding,RAD21L1,"ID candidate genes","RAD21-like 1 (S. pombe)","cell cycle, chromosome segregation, DNA repair",0,,,,,,"Mendelian autosomal",dominant,,,0,0,autism,autism,,0,autism
4306,,4q31.1,protein-coding,NR3C2,"ID candidate genes","nuclear receptor subfamily 3, group C, member 2","RNA metabolism, transcription",0,,,,,,"Mendelian autosomal",dominant,,,0,0,autism,autism,,0,autism
4306,,4q31.1,protein-coding,NR3C2,"ID candidate genes","nuclear receptor subfamily 3, group C, member 2","RNA metabolism, transcription",0,,,,,,"Mendelian autosomal",dominant,,,0,0,"HYPERTENSION, EARLY-ONSET, AUTOSOMAL DOMINANT, WITH SEVERE EXACERBATION IN PREGNANCY","HYPERTENSION, EARLY-ONSET, AUTOSOMAL DOMINANT, WITH SEVERE EXACERBATION IN PREGNANCY",605115,0,"severe hypertension"
4306,,4q31.1,protein-coding,NR3C2,"ID candidate genes","nuclear receptor subfamily 3, group C, member 2","RNA metabolism, transcription",0,,,,,,"Mendelian autosomal",dominant,,,0,0,"PSEUDOHYPOALDOSTERONISM, TYPE I, AUTOSOMAL DOMINANT; PHA1A","PSEUDOHYPOALDOSTERONISM, TYPE I, AUTOSOMAL DOMINANT; PHA1A",177735,0,
8535,,17q25.3,protein-coding,CBX4,"ID candidate genes","chromobox homolog 4","chromatin, metabolism, RNA metabolism, transcription",0,FBgn0003042,Polycomb,ensembl,,,"Mendelian autosomal",dominant,,,0,0,autism,autism,,0,autism
9891,,12q23.3,protein-coding,NUAK1,"ID candidate genes","NUAK family, SNF1-like kinase, 1","metabolism, microtubule",0,FBgn0262617,-,ensembl,,,"Mendelian autosomal",dominant,,,0,0,autism,autism,,0,autism
1842,,9q22.3,protein-coding,ECM2,"ID candidate genes","extracellular matrix protein 2, female organ and adipocyte specific",,0,,,,,,"Mendelian autosomal",dominant,,,0,0,autism,autism,,0,autism
57758,,11p15.3,protein-coding,SCUBE2,"ID candidate genes","signal peptide, CUB domain, EGF-like 2",,0,,,,,,"Mendelian autosomal",dominant,,,0,0,autism,autism,,0,autism
55799,,3p21.1,protein-coding,CACNA2D3,"ID candidate genes","calcium channel, voltage-dependent, alpha 2/delta subunit 3","ion transport, transporters",0,FBgn0261041,straightjacket,ensembl,,,"Mendelian autosomal",dominant,,,0,1,ASD,ASD,,0,"2 individuals with ASD"
55799,,3p21.1,protein-coding,CACNA2D3,"ID candidate genes","calcium channel, voltage-dependent, alpha 2/delta subunit 3","ion transport, transporters",0,FBgn0261999,-,ensembl,,,"Mendelian autosomal",dominant,,,0,1,ASD,ASD,,0,"2 individuals with ASD"
55799,,3p21.1,protein-coding,CACNA2D3,"ID candidate genes","calcium channel, voltage-dependent, alpha 2/delta subunit 3","ion transport, transporters",0,FBgn0028863,-,ensembl,,,"Mendelian autosomal",dominant,,,0,1,ASD,ASD,,0,"2 individuals with ASD"
5253,,9q22.31,protein-coding,PHF2,"ID candidate genes","PHD finger protein 2","metabolism, RNA metabolism, transcription",0,,,,,,"Mendelian autosomal",dominant,,,0,0,autism,autism,,0,"autism, ASD, 1 with low IQ"
221178,,13q12.12,protein-coding,SPATA13,"ID candidate genes","spermatogenesis associated 13","MAPK signaling, metabolism, small GTPase signaling",0,FBgn0050115,"Guanine nucleotide exchange factor in mesoderm",ensembl,,,"Mendelian autosomal",dominant,,,0,0,autism,autism,,0,autism
221178,,13q12.12,protein-coding,SPATA13,"ID candidate genes","spermatogenesis associated 13","MAPK signaling, metabolism, small GTPase signaling",0,FBgn0050115,"Guanine nucleotide exchange factor in mesoderm",ensembl,,,"Mendelian autosomal",recessive,,,0,1,"intellectual disability","MENTAL RETARDATION",0,0,"missense variant in 2 affected from 1 family with ID"
56136,,5q31,protein-coding,PCDHA13,"ID candidate genes","protocadherin alpha 13",,0,,,,,,"Mendelian autosomal",dominant,,,0,0,autism,autism,,0,autism
6738,,1q31,protein-coding,TROVE2,"ID candidate genes","TROVE domain family, member 2","Cilia, RNA metabolism, transcription",0,,,,,,"Mendelian autosomal",dominant,,,0,0,autism,autism,,0,autism
5079,,9p13,protein-coding,PAX5,"ID candidate genes","paired box 5","chromatin, metabolism, nervous system development, RNA metabolism, transcription",0,FBgn0005561,shaven,ensembl,,,"Mendelian autosomal",dominant,,,0,1,ASD,ASD,,1,"several patients with ASD, ID reported in one"
51629,,17q12,protein-coding,SLC25A39,"ID candidate genes","solute carrier family 25, member 39","mitochondria, transporters",0,FBgn0031039,Shawn,ensembl,,,"Mendelian autosomal",dominant,,,0,0,autism,autism,,0,autism
51629,,17q12,protein-coding,SLC25A39,"ID candidate genes","solute carrier family 25, member 39","mitochondria, transporters",0,FBgn0037512,-,ensembl,,,"Mendelian autosomal",dominant,,,0,0,autism,autism,,0,autism
51629,,17q12,protein-coding,SLC25A39,"ID candidate genes","solute carrier family 25, member 39","mitochondria, transporters",0,FBgn0031038,Tyler,ensembl,,,"Mendelian autosomal",dominant,,,0,0,autism,autism,,0,autism
254048,,7q34,protein-coding,UBN2,"ID candidate genes","ubinuclein 2",,0,FBgn0005596,yemanuclein,ensembl,,,"Mendelian autosomal",dominant,,,0,0,autism,autism,,0,autism
5118,,7q22,protein-coding,PCOLCE,"ID candidate genes","procollagen C-endopeptidase enhancer",metabolism,0,,,,,,"Mendelian autosomal",dominant,,,0,0,autism,autism,,0,autism
83992,,7q31,protein-coding,CTTNBP2,"ID candidate genes","cortactin binding protein 2","nervous system development, synapse",0,FBgn0034308,-,ensembl,,,"Mendelian autosomal",dominant,,,0,0,autism,autism,,0,autism
155038,,7q36.1,protein-coding,GIMAP8,"ID candidate genes","GTPase, IMAP family member 8",mitochondria,0,,,,,,"Mendelian autosomal",dominant,,,0,0,autism,autism,,0,autism
83552,,11q23,protein-coding,MFRP,"ID candidate genes","membrane frizzled-related protein",,0,,,,,,"Mendelian autosomal",dominant,,,0,0,autism,autism,,0,autism
83552,,11q23,protein-coding,MFRP,"ID candidate genes","membrane frizzled-related protein",,0,,,,,,"Mendelian autosomal",recessive,,,0,0,"MICROPHTHALMIA, ISOLATED 5; MCOP5","MICROPHTHALMIA, ISOLATED",611040,0,
83552,,11q23,protein-coding,MFRP,"ID candidate genes","membrane frizzled-related protein",,0,,,,,,"Mendelian autosomal",recessive,,,0,0,"NANOPHTHALMOS 2; NNO2",NANOPHTHALMOS,609549,0,
23283,,10q11,protein-coding,CSTF2T,"ID candidate genes","cleavage stimulation factor, 3' pre-RNA, subunit 2, 64kDa, tau variant","RNA metabolism",0,,,,,,"Mendelian autosomal",dominant,,,0,0,autism,autism,,0,autism
2312,,1q21.3,protein-coding,FLG,"ID candidate genes",filaggrin,,0,,,,,,"Mendelian autosomal",dominant,,,0,0,autism,autism,,0,autism
2312,,1q21.3,protein-coding,FLG,"ID candidate genes",filaggrin,,0,,,,,,"Mendelian autosomal",recessive,,,0,0,"ICHTHYOSIS VULGARIS","ICHTHYOSIS VULGARIS",146700,0,
374378,,11p15.3,protein-coding,GALNT18,"ID candidate genes","polypeptide N-acetylgalactosaminyltransferase 18",glycosylation,0,,,,,,"Mendelian autosomal",dominant,,,0,0,autism,autism,,0,autism
32,,12q24.11,protein-coding,ACACB,"ID candidate genes","acetyl-CoA carboxylase beta","metabolism, mitochondria, transporters",0,FBgn0033246,"Acetyl-CoA carboxylase",ensembl,,,"Mendelian autosomal",dominant,,,0,0,autism,autism,,0,autism
51127,,1q42,protein-coding,TRIM17,"ID candidate genes","tripartite motif containing 17",ubiquitination,0,,,,,,"Mendelian autosomal",dominant,,,0,0,autism,autism,,0,autism
10588,,15q25.1,protein-coding,MTHFS,"ID candidate genes","5,10-methenyltetrahydrofolate synthetase (5-formyltetrahydrofolate cyclo-ligase)",,0,FBgn0085453,-,ensembl,,,"Mendelian autosomal",dominant,,,0,0,autism,autism,,0,autism
374786,,17q11.2,protein-coding,EFCAB5,"ID candidate genes","EF-hand calcium binding domain 5",,0,,,,,,"Mendelian autosomal",dominant,,,0,0,autism,autism,,0,autism
57205,,4p12,protein-coding,ATP10D,"ID candidate genes","ATPase, class V, type 10D",transporters,0,FBgn0032120,-,ensembl,,,"Mendelian autosomal",dominant,,,0,0,autism,autism,,0,autism
7415,,9p13.3,protein-coding,VCP,"ID candidate genes","valosin containing protein","DNA repair, glycosylation, metabolism, protein transport, transporters, ubiquitination, vesicle transport",1,FBgn0261014,TER94,ensembl,,,"Mendelian autosomal",dominant,,,0,0,autism,autism,,0,autism
7415,,9p13.3,protein-coding,VCP,"ID candidate genes","valosin containing protein","DNA repair, glycosylation, metabolism, protein transport, transporters, ubiquitination, vesicle transport",1,FBgn0261014,TER94,ensembl,,,"Mendelian autosomal",dominant,,,0,0,"AMYOTROPHIC LATERAL SCLEROSIS 14, WITH OR WITHOUT FRONTOTEMPORAL DEMENTIA; ALS14","AMYOTROPHIC LATERAL SCLEROSIS ",613954,0,
7415,,9p13.3,protein-coding,VCP,"ID candidate genes","valosin containing protein","DNA repair, glycosylation, metabolism, protein transport, transporters, ubiquitination, vesicle transport",1,FBgn0261014,TER94,ensembl,,,"Mendelian autosomal",dominant,,,0,0,"INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE WITH OR WITHOUT FRONTOTEMPORAL DEMENTIA 1; IBMPFD1","INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE WITH OR WITHOUT FRONTOTEMPORAL DEMENTIA",,0,
